gene_ID	Description/PFAM
Ga0573226_01_6056068_6056610	PCuAC
Ga0573226_01_6056686_6057312	
Ga0573226_01_6057309_6058073	HTH_Crp_2
Ga0573226_01_6060348_6063497	
Ga0573226_01_6063494_6067141	
Ga0573226_01_6081688_6087708	He_PIG
Ga0573226_01_6087718_6089112	Biotin_lipoyl_2
Ga0573226_01_6089115_6091193	ABC_membrane
Ga0573226_01_6091190_6092740	ABC_membrane
Ga0573226_01_6093014_6093559	IalB
Ga0573226_01_6093562_6097521	Autotransporter
Ga0573226_01_6097668_6098051	DUF2541
Ga0573226_01_6098190_6098714	DUF3592
Ga0573226_01_6099126_6100388	TMEM43
Ga0573226_01_6100348_6100677	
Ga0573226_01_6100839_6102560	Abhydrolase_1
Ga0573226_01_6102663_6103766	GerE
Ga0573226_01_6107654_6108613	Glycos_transf_2
Ga0573226_01_6108680_6110020	ABC_tran
Ga0573226_01_6110021_6111337	ABC_tran
Ga0573226_01_6111327_6112136	ABC2_membrane
Ga0573226_01_6112266_6113966	Glycos_transf_1
Ga0573226_01_6115754_6116761	FA_desaturase
Ga0573226_01_6118112_6118858	FA_hydroxylase
Ga0573226_01_6118980_6119753	adh_short
Ga0573226_01_6120108_6121265	
Ga0573226_01_6121283_6121606	PPbinding
Ga0573226_01_6121551_6122807	Ketoacylsynt_C
Ga0573226_01_6123249_6123656	MaoC_dehydratas
Ga0573226_01_6124993_6126303	AMPbinding
Ga0573226_01_6126784_6127572	ABC_tran
Ga0573226_01_6127828_6128976	Glyco_trans_1_4
Ga0573226_01_6128976_6129707	Methyltransf_11
Ga0573226_01_6130965_6131741	Thioesterase
Ga0573226_01_6131741_6138115	AMPbinding
Ga0573226_01_6140742_6141797	
Ga0573226_01_6141794_6142942	AcylCoA_dh_1
Ga0573226_01_6142939_6143190	PPbinding
Ga0573226_01_6143473_6144369	3HCDH
Ga0573226_01_6144359_6148927	Acyl_transf_1
Ga0573226_01_6148929_6152135	AMPbinding
Ga0573226_01_6152137_6153195	TauD
Ga0573226_01_6153192_6156410	AMPbinding
Ga0573226_01_6158176_6159804	B12binding
Ga0573226_01_6163417_6164061	DUF930
Ga0573226_01_6164202_6164471	Sel1
Ga0573226_01_6165018_6165440	DUF2147
Ga0573226_01_6165564_6166028	DUF2147
Ga0573226_01_6166042_6166506	Acetyltransf_1
Ga0573226_01_6166552_6168096	GO:0003674
Ga0573226_01_6169306_6170196	HTH_1
Ga0573226_01_6170193_6170567	GFA
Ga0573226_01_6170589_6172070	GO:0003824
Ga0573226_01_6172221_6172502	Bac_export_2
Ga0573226_01_6172516_6173694	Flg_hook
Ga0573226_01_6175291_6175542	
Ga0573226_01_6175561_6175860	
Ga0573226_01_6176897_6177154	YjhX_toxin
Ga0573226_01_6177195_6177668	MerR
Ga0573226_01_6177757_6178146	Glyoxalase
Ga0573226_01_6178227_6179468	Biotin_lipoyl_2
Ga0573226_01_6179461_6179955	
Ga0573226_01_6180109_6180891	adh_short
Ga0573226_01_6181159_6182691	Sulfatase
Ga0573226_01_6182865_6184274	Guanylate_cyc
Ga0573226_01_6184446_6184865	GFA
Ga0573226_01_6184871_6186025	GerE
Ga0573226_01_6186335_6187159	Lactamase_B_2
Ga0573226_01_6187170_6187628	cNMP_binding
Ga0573226_01_6187728_6190310	ABC_membrane
Ga0573226_01_6190542_6191759	Glyco_tran_28_C
Ga0573226_01_6191804_6193024	Glycos_transf_1
Ga0573226_01_6193049_6194176	Glyco_trans_1_4
Ga0573226_01_6194173_6195327	Glyco_tran_28_C
Ga0573226_01_6195324_6196118	Polysacc_deac_1
Ga0573226_01_6196115_6196420	DUF3088
Ga0573226_01_6196446_6196946	PMSR
Ga0573226_01_6197136_6197348	DUF2783
Ga0573226_01_6197353_6198963	FAD_binding_3
Ga0573226_01_6199038_6199580	Glyoxalase
Ga0573226_01_6199771_6200406	NHase_alpha
Ga0573226_01_6200403_6201062	NHase_beta
Ga0573226_01_6201049_6201405	NHase_beta
Ga0573226_01_6201413_6201865	PEMT
Ga0573226_01_6201872_6202771	HTH_1
Ga0573226_01_6202861_6203148	DUF1330
Ga0573226_01_6203225_6203647	PepSY_2
Ga0573226_01_6203650_6204303	Ni_hydr_CYTB
Ga0573226_01_6204300_6204806	GerE
Ga0573226_01_6205002_6205592	Methyltransf_11
Ga0573226_01_6205660_6206841	BPD_transp_1
Ga0573226_01_6206838_6207863	BPD_transp_1
Ga0573226_01_6207963_6208625	Methyltransf_3
Ga0573226_01_6208675_6210561	SBP_bac_5
Ga0573226_01_6210558_6212444	ABC_tran
Ga0573226_01_6212634_6214514	Guanylate_cyc
Ga0573226_01_6214625_6215209	NUDIX
Ga0573226_01_6215225_6216415	CoA_transf_3
Ga0573226_01_6216443_6216940	Methyltransf_17
Ga0573226_01_6217161_6219803	GO:0003824
Ga0573226_01_6219962_6222316	HATPase_c
Ga0573226_01_6223051_6223740	
Ga0573226_01_6223797_6226784	GO:0003674
Ga0573226_01_6226744_6228195	HAMP
Ga0573226_01_6228179_6228865	GO:0003674
Ga0573226_01_6229153_6230679	GO:0003824
Ga0573226_01_6230857_6231507	GST_C
Ga0573226_01_6231637_6232635	DUF2336
Ga0573226_01_6232660_6233307	5FTHF_cyclig
Ga0573226_01_6233555_6234634	DUF2336
Ga0573226_01_6234648_6235889	Hydrolase_4
Ga0573226_01_6236036_6236665	
Ga0573226_01_6236815_6237300	CcmH
Ga0573226_01_6237303_6239288	CcmF_C
Ga0573226_01_6239327_6239776	GO:0003824
Ga0573226_01_6239839_6240960	TPR_16
Ga0573226_01_6241086_6242558	
Ga0573226_01_6242662_6243099	17kDa_Anti_2
Ga0573226_01_6243270_6244700	2CSK_N
Ga0573226_01_6244690_6245358	Response_reg
Ga0573226_01_6245434_6245688	
Ga0573226_01_6245802_6247097	GO:0003824
Ga0573226_01_6247197_6247940	S6PP
Ga0573226_01_6247937_6249475	Cytochrom_C
Ga0573226_01_6249636_6250469	DUF1194
Ga0573226_01_6250414_6251115	HTH_11
Ga0573226_01_6251394_6251768	Glyoxalase
Ga0573226_01_6252136_6253698	CSSmotif
Ga0573226_01_6253834_6254088	DUF465
Ga0573226_01_6254476_6254916	
Ga0573226_01_6254976_6255728	adh_short_C2
Ga0573226_01_6256055_6256351	
Ga0573226_01_6256509_6256928	UPF0047
Ga0573226_01_6257108_6258400	Glyco_transf_28
Ga0573226_01_6258403_6259281	HTH_1
Ga0573226_01_6259392_6259763	Glyoxalase
Ga0573226_01_6259875_6261524	Glu_synthase
Ga0573226_01_6264441_6266315	GO:0005622
Ga0573226_01_6266384_6267109	DUF1449
Ga0573226_01_6267112_6267795	PspA_IM30
Ga0573226_01_6268715_6269539	HTH_3
Ga0573226_01_6269635_6271518	GO:0003824
Ga0573226_01_6271551_6272177	HTH_11
Ga0573226_01_6272687_6274693	EAL
Ga0573226_01_6274807_6275118	DUF2293
Ga0573226_01_6275175_6275567	Ribonuc_LPSP
Ga0573226_01_6275611_6276225	MOSC
Ga0573226_01_6277171_6279261	FUSC_2
Ga0573226_01_6279450_6279761	DUF2834
Ga0573226_01_6279920_6281569	ABC_tran
Ga0573226_01_6281687_6282664	FA_desaturase
Ga0573226_01_6282887_6283252	HTH_20
Ga0573226_01_6283502_6285508	5TM5TMR_LYT
Ga0573226_01_6285857_6286807	2Hacid_dh
Ga0573226_01_6287455_6288000	Fasciclin
Ga0573226_01_6288110_6288418	EthD
Ga0573226_01_6288580_6290007	Amidohydro_1
Ga0573226_01_6290073_6290960	Betalactamase2
Ga0573226_01_6291117_6292007	GO:0002793
Ga0573226_01_6292028_6292750	DAO
Ga0573226_01_6292873_6294033	DAO
Ga0573226_01_6294574_6295050	tRNA_edit
Ga0573226_01_6295066_6296073	Epimerase
Ga0573226_01_6296253_6297242	Epimerase
Ga0573226_01_6297264_6299198	APS_kinase
Ga0573226_01_6299200_6300129	PAPS_reduct
Ga0573226_01_6300187_6301029	Inositol_P
Ga0573226_01_6301921_6302517	GST_C
Ga0573226_01_6302598_6303308	HTH_11
Ga0573226_01_6303390_6305312	CoA_trans
Ga0573226_01_6307899_6308441	RibD_C
Ga0573226_01_6308491_6309060	TetR_N
Ga0573226_01_6309814_6310215	
Ga0573226_01_6310426_6311190	adh_short_C2
Ga0573226_01_6311262_6311768	MerR_1
Ga0573226_01_6311971_6312591	Methyltransf_25
Ga0573226_01_6312771_6313238	Acetyltransf_1
Ga0573226_01_6317097_6318275	HTH_28
Ga0573226_01_6319425_6320381	LacI
Ga0573226_01_6320561_6321118	SKI
Ga0573226_01_6321152_6322174	DctP
Ga0573226_01_6322247_6322798	DctQ
Ga0573226_01_6322795_6324114	DctM
Ga0573226_01_6324247_6325575	MR_MLE_C
Ga0573226_01_6325532_6328672	ACR_tran
Ga0573226_01_6328689_6329864	HlyD_D23
Ga0573226_01_6330035_6330898	ABC3
Ga0573226_01_6330898_6331776	ABC3
Ga0573226_01_6331776_6332717	ABC_tran
Ga0573226_01_6333073_6333975	ZnuA
Ga0573226_01_6334263_6335480	FGGAP_2
Ga0573226_01_6335742_6338186	HAMP
Ga0573226_01_6338489_6338680	DUF2783
Ga0573226_01_6338677_6340296	FAD_binding_3
Ga0573226_01_6340320_6340844	DinB
Ga0573226_01_6340848_6341807	Lactamase_B
Ga0573226_01_6342106_6343122	FAA_hydrolase
Ga0573226_01_6343341_6344711	HgmA
Ga0573226_01_6344901_6346934	HAMP
Ga0573226_01_6347108_6347425	
Ga0573226_01_6347494_6347898	GFA
Ga0573226_01_6347914_6348417	ABM
Ga0573226_01_6348521_6349996	DUF87
Ga0573226_01_6350332_6351108	SBP_bac_3
Ga0573226_01_6351357_6351920	Cupin_7
Ga0573226_01_6351917_6352450	DUF2867
Ga0573226_01_6352584_6353168	Nitroreductase
Ga0573226_01_6353265_6354185	EamA
Ga0573226_01_6354264_6355208	HTH_1
Ga0573226_01_6355715_6357076	MFS_1
Ga0573226_01_6357085_6358596	AMPbinding
Ga0573226_01_6358824_6359477	GO:0005623
Ga0573226_01_6359533_6360270	YkuD
Ga0573226_01_6360431_6361498	Peptidase_M19
Ga0573226_01_6361875_6362642	FCD
Ga0573226_01_6362679_6364304	ABC_tran
Ga0573226_01_6364315_6365439	GO:0005623
Ga0573226_01_6365453_6366376	BPD_transp_1
Ga0573226_01_6366481_6368067	SBP_bac_5
Ga0573226_01_6368290_6368784	BA14K
Ga0573226_01_6368989_6370800	GO:0003676
Ga0573226_01_6370874_6371536	FAD_binding_6
Ga0573226_01_6371593_6372150	Acetyltransf_1
Ga0573226_01_6372147_6372704	Cupin_2
Ga0573226_01_6373323_6374585	GO:0008150
Ga0573226_01_6374687_6375112	MarR
Ga0573226_01_6375297_6375860	DUF308
Ga0573226_01_6376112_6377230	DUF971
Ga0573226_01_6377276_6378016	RskA
Ga0573226_01_6378013_6378570	Sigma70_r2
Ga0573226_01_6378885_6379706	DUF4394
Ga0573226_01_6379808_6380509	PseudoU_synth_2
Ga0573226_01_6380801_6381844	MTS
Ga0573226_01_6381902_6382474	GDYXXLXY
Ga0573226_01_6382471_6383859	DUF2157
Ga0573226_01_6384282_6386891	DUF3141
Ga0573226_01_6386901_6387665	adh_short_C2
Ga0573226_01_6387918_6390089	peroxidase
Ga0573226_01_6390367_6391281	HTH_1
Ga0573226_01_6391311_6392477	MFS_1
Ga0573226_01_6392607_6393269	Methyltransf_12
Ga0573226_01_6393651_6394565	HTH_1
Ga0573226_01_6394601_6395734	Betalactamase
Ga0573226_01_6395801_6396439	GO:0003824
Ga0573226_01_6397474_6398379	
Ga0573226_01_6398776_6399480	AAA_31
Ga0573226_01_6400088_6401038	Biotin_lipoyl_2
Ga0573226_01_6401035_6401973	ABC_tran
Ga0573226_01_6401970_6403118	ABC2_membrane_3
Ga0573226_01_6403987_6404907	EamA
Ga0573226_01_6405198_6405995	BPD_transp_1
Ga0573226_01_6405995_6406789	BPD_transp_1
Ga0573226_01_6406786_6407559	ABC_tran
Ga0573226_01_6407625_6408602	Phosphonatebd
Ga0573226_01_6408854_6409582	Response_reg
Ga0573226_01_6409579_6412095	HAMP
Ga0573226_01_6412807_6413613	MinC_C
Ga0573226_01_6413670_6414491	AAA_31
Ga0573226_01_6414488_6414748	MinE
Ga0573226_01_6414798_6416291	CHASE4
Ga0573226_01_6416585_6417466	
Ga0573226_01_6418218_6419819	GTP_EFTU
Ga0573226_01_6420002_6420556	DUF2585
Ga0573226_01_6421283_6422164	NAD_binding_10
Ga0573226_01_6422161_6422520	
Ga0573226_01_6422621_6423541	HTH_1
Ga0573226_01_6423533_6424567	GO:0001067
Ga0573226_01_6424770_6426293	ABC_tran
Ga0573226_01_6426296_6427312	BPD_transp_2
Ga0573226_01_6427422_6428378	Peripla_BP_4
Ga0573226_01_6428729_6429784	AP_endonuc_2
Ga0573226_01_6430032_6431192	GFO_IDH_MocA
Ga0573226_01_6431821_6432774	GO:0005215
Ga0573226_01_6432856_6434370	ABC_tran
Ga0573226_01_6434370_6435410	GO:0005215
Ga0573226_01_6435407_6436399	GO:0005623
Ga0573226_01_6436396_6437115	GO:0005622
Ga0573226_01_6437263_6438771	Aldedh
Ga0573226_01_6438816_6439739	GFO_IDH_MocA
Ga0573226_01_6439739_6441481	ILVD_EDD
Ga0573226_01_6441485_6442480	
Ga0573226_01_6442485_6443729	GO:0005623
Ga0573226_01_6443743_6445257	ABC_tran
Ga0573226_01_6445342_6446421	GO:0005623
Ga0573226_01_6446581_6447537	HTH_1
Ga0573226_01_6448015_6456543	Beta_helix
Ga0573226_01_6456975_6459854	FecR
Ga0573226_01_6459866_6461272	TPR_16
Ga0573226_01_6461518_6463113	GO:0003824
Ga0573226_01_6463535_6463729	GO:0004857
Ga0573226_01_6463767_6464393	Maf
Ga0573226_01_6464434_6464652	eIF1a
Ga0573226_01_6464801_6465406	Acetyltransf_3
Ga0573226_01_6465403_6465855	LMWPc
Ga0573226_01_6465861_6466364	UPF0262
Ga0573226_01_6466391_6467686	GO:0003674
Ga0573226_01_6467738_6468175	DUF2948
Ga0573226_01_6468902_6469138	DUF3124
Ga0573226_01_6469588_6470238	DUF433
Ga0573226_01_6470360_6471649	EPSP_synthase
Ga0573226_01_6472596_6473486	2oxoacid_dh
Ga0573226_01_6473497_6474927	Aldedh
Ga0573226_01_6474943_6476277	Biotin_lipoyl
Ga0573226_01_6476267_6477265	Transket_pyr
Ga0573226_01_6477277_6478275	E1_dh
Ga0573226_01_6478349_6479671	Creatinase_N
Ga0573226_01_6479711_6480520	adh_short_C2
Ga0573226_01_6480533_6482287	SBP_bac_1
Ga0573226_01_6482581_6483543	Peripla_BP_4
Ga0573226_01_6483621_6484418	adh_short_C2
Ga0573226_01_6484529_6485503	BPD_transp_2
Ga0573226_01_6485514_6486515	BPD_transp_2
Ga0573226_01_6486512_6488023	ABC_tran
Ga0573226_01_6488196_6489161	HTH_18
Ga0573226_01_6489427_6490446	LacI
Ga0573226_01_6490465_6491628	DUF993
Ga0573226_01_6491654_6491968	Dabb
Ga0573226_01_6491965_6493557	GMC_oxred_C
Ga0573226_01_6493582_6494340	adh_short_C2
Ga0573226_01_6494337_6495821	FAD_binding_2
Ga0573226_01_6495825_6496934	ABC_tran
Ga0573226_01_6496939_6497811	BPD_transp_1
Ga0573226_01_6497811_6498716	BPD_transp_1
Ga0573226_01_6498775_6500022	SBP_bac_1
Ga0573226_01_6500067_6501596	GO:0001654
Ga0573226_01_6501599_6502366	GO:0003824
Ga0573226_01_6502363_6503937	CoA_trans
Ga0573226_01_6503941_6504939	GFO_IDH_MocA
Ga0573226_01_6505402_6506124	FCD
Ga0573226_01_6506310_6507224	GerE
Ga0573226_01_6507214_6510603	HATPase_c
Ga0573226_01_6511666_6512952	Peripla_BP_5
Ga0573226_01_6513236_6514858	BPD_transp_2
Ga0573226_01_6514855_6516090	BPD_transp_2
Ga0573226_01_6516095_6516841	ABC_tran
Ga0573226_01_6516845_6517540	ABC_tran
Ga0573226_01_6517767_6519050	M20_dimer
Ga0573226_01_6519252_6520559	GO:0005622
Ga0573226_01_6520836_6521585	Bac_transf
Ga0573226_01_6521640_6522083	DHquinase_II
Ga0573226_01_6522534_6523061	Response_reg
Ga0573226_01_6523571_6524236	Methyltransf_11
Ga0573226_01_6524321_6524470	FixS
Ga0573226_01_6524476_6526722	GO:0003824
Ga0573226_01_6526727_6527239	FixH
Ga0573226_01_6527250_6528713	GO:0005623
Ga0573226_01_6528886_6529764	Cytochrome_CBB3
Ga0573226_01_6529768_6529923	FixQ
Ga0573226_01_6529929_6530663	FixO
Ga0573226_01_6530678_6532495	GO:0005623
Ga0573226_01_6532653_6533555	EamA
Ga0573226_01_6533566_6534471	HTH_1
Ga0573226_01_6534581_6535903	SHMT
Ga0573226_01_6535911_6536960	AbrB
Ga0573226_01_6537052_6537801	GST_C_2
Ga0573226_01_6537888_6539252	HemN_C
Ga0573226_01_6539382_6540095	HTH_Crp_2
Ga0573226_01_6540341_6540688	Response_reg
Ga0573226_01_6540826_6541437	GerE
Ga0573226_01_6541434_6542639	HATPase_c
Ga0573226_01_6542714_6544003	Aminotran_1_2
Ga0573226_01_6544176_6547697	HATPase_c
Ga0573226_01_6547766_6550258	EAL
Ga0573226_01_6550474_6551157	GO:0003676
Ga0573226_01_6551607_6552476	4HBT_2
Ga0573226_01_6553183_6554832	DNA_ligase_A_C
Ga0573226_01_6554920_6557241	HAMP
Ga0573226_01_6557550_6559613	DEAD
Ga0573226_01_6559702_6560145	DUF4440
Ga0573226_01_6560195_6561217	Lactamase_B
Ga0573226_01_6561307_6562206	LprI
Ga0573226_01_6562324_6564828	DEAD
Ga0573226_01_6564825_6565562	Metallophos
Ga0573226_01_6565618_6566568	AraC_N
Ga0573226_01_6566679_6566966	
Ga0573226_01_6567409_6568524	AI2E_transport
Ga0573226_01_6569124_6569903	Alph_Pro_TM
Ga0573226_01_6569900_6570829	TauE
Ga0573226_01_6570978_6575000	PG_binding_1
Ga0573226_01_6575428_6575889	MerRDNAbind
Ga0573226_01_6576265_6578061	AcylCoA_dh_1
Ga0573226_01_6578177_6578815	GST_C
Ga0573226_01_6578843_6580051	GO:0003824
Ga0573226_01_6580055_6580438	Cupin_2
Ga0573226_01_6580459_6582669	3HCDH
Ga0573226_01_6582829_6583905	Arabinose_bd
Ga0573226_01_6584448_6584726	
Ga0573226_01_6584689_6585621	Hist_deacetyl
Ga0573226_01_6585774_6587120	GO:0005623
Ga0573226_01_6587315_6588409	DHO_dh
Ga0573226_01_6588406_6588750	DUF952
Ga0573226_01_6589160_6590044	
Ga0573226_01_6590225_6592201	CZB
Ga0573226_01_6592299_6593102	F420_oxidored
Ga0573226_01_6593182_6594840	tRNAsynt_1f
Ga0573226_01_6595052_6595471	TerB
Ga0573226_01_6595488_6596543	Hydrolase_4
Ga0573226_01_6597121_6597522	DUF525
Ga0573226_01_6597683_6598300	CDPOH_P_transf
Ga0573226_01_6598297_6599610	GO:0000097
Ga0573226_01_6599749_6600885	DCD
Ga0573226_01_6600893_6601441	DUF1949
Ga0573226_01_6601851_6602651	Ion_trans
Ga0573226_01_6602934_6606146	Autotransporter
Ga0573226_01_6608235_6608696	AsnC_trans_reg
Ga0573226_01_6609013_6609891	SBP_bac_3
Ga0573226_01_6610636_6611478	FA_hydroxylase
Ga0573226_01_6611591_6612232	Abhydrolase_6
Ga0573226_01_6612233_6615643	ACR_tran
Ga0573226_01_6615640_6617052	Biotin_lipoyl_2
Ga0573226_01_6617247_6618221	HSP33
Ga0573226_01_6618234_6619163	GO:0003674
Ga0573226_01_6619160_6620359	GO:0005488
Ga0573226_01_6621066_6621596	GcrA
Ga0573226_01_6621677_6621976	DUF1330
Ga0573226_01_6622155_6622853	GO:0005622
Ga0573226_01_6622937_6623632	GO:0005488
Ga0573226_01_6623663_6624460	ABC_tran
Ga0573226_01_6624472_6625821	BPD_transp_1
Ga0573226_01_6625821_6627293	BPD_transp_1
Ga0573226_01_6627376_6628413	PBP_like_2
Ga0573226_01_6628812_6630167	HATPase_c
Ga0573226_01_6630374_6630853	AHSA1
Ga0573226_01_6631010_6631912	Lactamase_B
Ga0573226_01_6631943_6632932	DUF1499
Ga0573226_01_6634145_6635119	CorA
Ga0573226_01_6635147_6635782	PNP_phzG_C
Ga0573226_01_6635861_6636328	17kDa_Anti_2
Ga0573226_01_6636519_6637520	DnaJ
Ga0573226_01_6637602_6638093	AHSA1
Ga0573226_01_6638105_6638437	HTH_20
Ga0573226_01_6638558_6639079	MarR_2
Ga0573226_01_6639082_6639792	FR47
Ga0573226_01_6639789_6640406	Acetyltransf_1
Ga0573226_01_6641040_6642362	DAO
Ga0573226_01_6642364_6643689	DAO
Ga0573226_01_6643869_6644123	
Ga0573226_01_6644130_6646508	CTI
Ga0573226_01_6646762_6647973	MR_MLE_C
Ga0573226_01_6648171_6648839	FCD
Ga0573226_01_6648861_6649874	NMT1
Ga0573226_01_6649930_6650697	ABC_tran
Ga0573226_01_6650690_6651493	BPD_transp_1
Ga0573226_01_6651572_6653671	EAL
Ga0573226_01_6653969_6656131	Malate_synthase
Ga0573226_01_6656382_6657296	EamA
Ga0573226_01_6657394_6660321	Na_H_Exchanger
Ga0573226_01_6661158_6661964	MS_channel
Ga0573226_01_6662106_6663623	Ank
Ga0573226_01_6663812_6664675	adh_short
Ga0573226_01_6664849_6665592	ECH_1
Ga0573226_01_6665612_6667396	AcylCoA_dh_1
Ga0573226_01_6667617_6668612	GO:0000166
Ga0573226_01_6669438_6670367	Hist_deacetyl
Ga0573226_01_6670532_6670780	Exonuc_VII_S
Ga0573226_01_6672704_6674623	DXP_synthase_N
Ga0573226_01_6674831_6676228	MFS_1
Ga0573226_01_6676292_6676681	
Ga0573226_01_6676721_6677227	PCuAC
Ga0573226_01_6677253_6677879	SCO1SenC
Ga0573226_01_6678057_6678797	FtsJ
Ga0573226_01_6678878_6680110	tRNA_U5meth_tr
Ga0573226_01_6680114_6681223	Methyltransf_11
Ga0573226_01_6681296_6682615	DHBP_synthase
Ga0573226_01_6682641_6683195	
Ga0573226_01_6683763_6684668	DLH
Ga0573226_01_6684801_6685886	GO:0003674
Ga0573226_01_6686194_6688467	EAL
Ga0573226_01_6688458_6689642	DUF3095
Ga0573226_01_6690467_6691111	His_Phos_1
Ga0573226_01_6691204_6692022	adh_short_C2
Ga0573226_01_6692193_6693605	GO:0003674
Ga0573226_02_3_536	
Ga0573226_02_591_1307	
Ga0573226_02_1334_2695	HTH_21
Ga0573226_02_2936_4906	TIR_2
Ga0573226_02_4903_6459	
Ga0573226_02_8943_9332	
Ga0573226_02_9329_9853	RES
Ga0573226_02_9876_12332	AAA_23
Ga0573226_02_12777_13298	DUF4433
Ga0573226_02_13291_14004	
Ga0573226_02_14080_14745	SRAP
Ga0573226_02_14758_16827	UvrDhelicase
Ga0573226_02_17011_17772	
Ga0573226_02_17786_19210	IMS
Ga0573226_02_19207_22467	DNA_pol3_alpha
Ga0573226_02_24470_25381	HTH_1
Ga0573226_02_25662_26582	BPD_transp_1
Ga0573226_02_26548_27438	BPD_transp_1
Ga0573226_02_27476_29047	SBP_bac_5
Ga0573226_02_29204_30715	ASL_C2
Ga0573226_02_30748_32403	ABC_tran
Ga0573226_02_32558_33883	Cys_Met_Meta_PP
Ga0573226_02_33903_34964	ELFV_dehydrog
Ga0573226_02_34992_35714	YitT_membrane
Ga0573226_02_36149_37189	EAL
Ga0573226_02_37303_38259	DUF2971
Ga0573226_02_38290_38913	
Ga0573226_02_39326_40294	DUF3991
Ga0573226_02_40423_41019	DUF1419
Ga0573226_02_41028_41426	DUF3085
Ga0573226_02_41514_46619	Helicase_C
Ga0573226_02_46878_48542	ParBc
Ga0573226_02_48630_49091	
Ga0573226_02_49088_49450	
Ga0573226_02_49706_50293	
Ga0573226_02_50360_51025	
Ga0573226_02_51416_51601	
Ga0573226_02_51878_52807	DUF1738
Ga0573226_02_52807_53673	
Ga0573226_02_54295_54612	DUF736
Ga0573226_02_54661_54948	WGR
Ga0573226_02_55026_56948	T4SSDNA_transf
Ga0573226_02_56935_57150	TraD
Ga0573226_02_57155_57418	TraC
Ga0573226_02_57676_60987	AAA_30
Ga0573226_02_60984_61514	Peptidase_S26
Ga0573226_02_61516_62658	CN_hydrolase
Ga0573226_02_62672_63046	TraH_2
Ga0573226_02_63232_64326	DDE_Tnp_1
Ga0573226_02_64799_65536	Autoind_bind
Ga0573226_02_65623_66294	Autoind_synth
Ga0573226_02_67350_68657	MFS_1
Ga0573226_02_69000_69413	MerR
Ga0573226_02_69410_69739	UPF0060
Ga0573226_02_69785_69991	
Ga0573226_02_70517_71041	DDE_Tnp_1
Ga0573226_02_72151_72294	
Ga0573226_02_72448_73368	HTH_1
Ga0573226_02_73465_74991	Sulfatase
Ga0573226_02_75019_76335	SBP_bac_1
Ga0573226_02_76368_77288	BPD_transp_1
Ga0573226_02_77285_78115	BPD_transp_1
Ga0573226_02_78137_79225	ABC_tran
Ga0573226_02_80151_80504	HxlR
Ga0573226_02_80737_81045	DoxX_2
Ga0573226_02_81112_81927	LigB
Ga0573226_02_82005_82433	
Ga0573226_02_82474_83373	GO:0003824
Ga0573226_02_83384_84019	GST_C
Ga0573226_02_84371_84907	DDE_Tnp_1
Ga0573226_02_84992_85630	DDE_Tnp_1_6
Ga0573226_02_86276_87682	MmgE_PrpD
Ga0573226_02_87954_88556	AcylCoA_dh_1
Ga0573226_02_88628_89473	MaoC_dehydrat_N
Ga0573226_02_89484_90647	AcylCoA_dh_1
Ga0573226_02_90651_91445	Citrate_synt
Ga0573226_02_91445_92359	adh_short
Ga0573226_02_92372_93331	HMGLlike
Ga0573226_02_93336_95342	Biotin_carb_C
Ga0573226_02_95353_96960	Carboxyl_trans
Ga0573226_02_96957_98348	AMPbinding
Ga0573226_02_98375_99535	AcylCoA_dh_1
Ga0573226_02_99546_100325	ECH_1
Ga0573226_02_100322_101503	AcylCoA_dh_1
Ga0573226_02_101597_103633	Oxidored_FMN
Ga0573226_02_103661_105184	AMPbinding
Ga0573226_02_105266_105721	4HBT
Ga0573226_02_106429_107283	NAD_binding_10
Ga0573226_02_107280_109217	ACAS_N
Ga0573226_02_109330_110091	adh_short_C2
Ga0573226_02_110224_111648	TetR_C_4
Ga0573226_02_111575_111976	4HBT
Ga0573226_02_111976_112458	4HBT
Ga0573226_02_112471_113274	ECH_1
Ga0573226_02_113267_114118	adh_short_C2
Ga0573226_02_114127_115326	AcylCoA_dh_1
Ga0573226_02_115341_116555	AcylCoA_dh_1
Ga0573226_02_116691_117476	ECH_1
Ga0573226_02_117496_119295	AtuA
Ga0573226_02_119306_120775	Biotin_carb_C
Ga0573226_02_120775_121278	Biotin_lipoyl
Ga0573226_02_121281_122888	Carboxyl_trans
Ga0573226_02_123090_123383	HTH_Tnp_1
Ga0573226_02_123392_123814	HTH_21
Ga0573226_02_124601_125950	GIIM
Ga0573226_02_126030_126218	HTH_21
Ga0573226_02_126255_126494	HTH_21
Ga0573226_02_126764_127948	Thiolase_C
Ga0573226_02_127973_128803	adh_short_C2
Ga0573226_02_128984_129613	TetR_N
Ga0573226_02_129617_131215	Carboxyl_trans
Ga0573226_02_131226_132020	ECH_1
Ga0573226_02_132005_134026	Biotin_carb_C
Ga0573226_02_134023_135189	AcylCoA_dh_1
Ga0573226_02_135570_135779	BioY
Ga0573226_02_136387_137601	CoA_transf_3
Ga0573226_02_137598_138764	AcylCoA_dh_1
Ga0573226_02_138872_139726	adh_short_C2
Ga0573226_02_139764_140570	ABC_tran
